code,code_digits,slug,name_fr,name_ar,type,region_code,province_code,cercle_code,population_2024,households_2024,population_2014,change_pct,area_km2,density_2024
07.041.05.05,070410505,anougal,Anougal,انكال,rural,07,07.041,07.041.05,4006,1016,4353,-7.97,93.2,42.98
07.041.05.07,070410507,azgour,Azgour,ازكور,rural,07,07.041,07.041.05,6208,1597,6865,-9.57,190.56,32.58
07.041.05.19,070410519,tizguine,Tizguine,تزكين,rural,07,07.041,07.041.05,5185,1433,4899,5.84,73.52,70.52
07.041.05.09,070410509,dar-jamaa,Dar Jamaa,دار الجامع,rural,07,07.041,07.041.05,6184,1549,5911,4.62,94.61,65.37
07.041.05.17,070410517,sidi-badhaj,Sidi Badhaj,سيدي بدهاج,rural,07,07.041,07.041.05,5835,1449,5394,8.18,129.87,44.93
07.041.05.15,070410515,oulad-mtaa,Oulad Mtaa,أولاد امطاع,rural,07,07.041,07.041.05,6915,1722,6937,-0.32,62.18,111.21
07.041.05.11,070410511,lalla-takarkoust,Lalla Takarkoust,للا تكركوست,rural,07,07.041,07.041.05,8419,2097,7311,15.16,95.66,88.01
07.041.05.13,070410513,ouazguita,Ouazguita,وزكيتة,rural,07,07.041,07.041.05,5270,1254,5440,-3.13,100.81,52.28
07.041.09.05,070410905,ourika,Ourika,اوريكة,rural,07,07.041,07.041.09,50558,11574,37316,35.49,147.88,341.87
07.041.09.07,070410907,sti-fadma,Sti Fadma,ستي فاضمة,rural,07,07.041,07.041.09,24159,5162,24129,0.12,359.4,67.22
07.041.09.03,070410903,oukaimden,Oukaimden,اوكايمدن,rural,07,07.041,07.041.09,4790,932,4861,-1.46,53.36,89.76
07.041.09.13,070410913,aghouatim,Aghouatim,اغواطيم,rural,07,07.041,07.041.09,36258,8256,30776,17.81,238.13,152.26
07.041.09.01,070410901,moulay-brahim,Moulay Brahim,مولاي ابراهيم,rural,07,07.041,07.041.09,11331,2634,11813,-4.08,106.36,106.54
07.041.09.11,070410911,tameslohte,Tameslohte,تمصلوحت,rural,07,07.041,07.041.09,40283,9911,28978,39.01,279.79,143.97
07.191.01.03,071910103,kelaat-sraghna,Kelâat Sraghna,قلعة السراغنة,urban,07,07.191,,106418,26083,95224,11.76,18.15,5864.32
07.191.01.05,071910105,laattaouia,Laattaouia,العطاوية,urban,07,07.191,,38405,8610,30315,26.69,28.09,1367.38
07.191.01.07,071910107,sidi-rahal,Sidi Rahal,سيدي رحال,urban,07,07.191,,10276,2340,9906,3.74,11.54,890.38
07.191.01.09,071910109,tamallalt,Tamallalt,تملالت,urban,07,07.191,,20528,4591,16539,24.12,30.66,669.55
07.191.05.23,071910523,oulad-aarrad,Oulad Aarrad,أولاد عراض,rural,07,07.191,07.191.05,6065,1455,5606,8.19,32.45,186.88
07.191.05.05,071910505,choara,Choara,الشعراء,rural,07,07.191,07.191.05,12249,2569,11023,11.12,53.53,228.81
07.191.05.16,071910516,laattaouia-ech-chaibia,Laattaouia Ech-Chaibia,العطاوية الشعيبية,rural,07,07.191,07.191.05,5910,1295,5444,8.56,22.32,264.84
07.191.05.07,071910507,dzouz,Dzouz,ادزوز,rural,07,07.191,07.191.05,11527,2530,11501,0.23,46.38,248.55
07.191.05.09,071910509,fraita,Fraita,فرايطة,rural,07,07.191,07.191.05,10721,2543,11298,-5.11,90.96,117.87
07.191.05.15,071910515,laatamna-071910515,Laatamna,العثامنة,rural,07,07.191,07.191.05,9318,2086,10063,-7.4,66.93,139.23
07.191.05.21,071910521,ouargui,Ouargui,واركي,rural,07,07.191,07.191.05,10788,2395,10384,3.89,62.14,173.62
07.191.05.03,071910503,bouya-omar,Bouya Omar,بوي عمر,rural,07,07.191,07.191.05,14701,3344,14154,3.86,39.96,367.87
07.191.09.01,071910901,assahrij,Assahrij,الصهريج,rural,07,07.191,07.191.09,16313,3425,15385,6.03,52.75,309.27
07.191.09.29,071910929,sour-el-aaz,Sour El Aaz,سور العز,rural,07,07.191,07.191.09,3755,856,3850,-2.47,42.34,88.68
07.191.09.25,071910925,oulad-khallouf,Oulad Khallouf,أولاد خلوف,rural,07,07.191,07.191.09,9172,1908,8605,6.59,35.82,256.08
07.191.09.17,071910917,louad-lakhdar,Louad Lakhdar,الواد لخضر,rural,07,07.191,07.191.09,9125,2121,9303,-1.91,135.54,67.32
07.191.09.19,071910919,m-zem-sanhaja,M'zem Sanhaja,مزم صنهاجة,rural,07,07.191,07.191.09,10946,2164,10310,6.17,83.82,130.59
07.191.09.27,071910927,sidi-aissa-ben-slimane,Sidi Aissa Ben Slimane,سيدي عيسى بن سليمان,rural,07,07.191,07.191.09,19164,4236,19977,-4.07,103.87,184.5
07.191.07.31,071910731,zemrane,Zemrane,زمران,rural,07,07.191,07.191.07,14995,3189,14338,4.58,205.71,72.89
07.191.07.33,071910733,zemrane-charqia,Zemrane Charqia,زمران الشرقية,rural,07,07.191,07.191.07,29569,6284,29087,1.66,207.9,142.23
07.191.07.13,071910713,jouala,Jouala,الجوالة,rural,07,07.191,07.191.07,10283,2274,11168,-7.92,139.82,73.55
07.191.07.11,071910711,jbiel,Jbiel,اجبيل,rural,07,07.191,07.191.07,10593,2350,11376,-6.88,213.71,49.57
07.191.11.29,071911129,oulad-sbih,Oulad Sbih,أولاد صبيح,rural,07,07.191,07.191.11,6513,1533,6616,-1.56,69.92,93.15
07.191.11.11,071911111,hiadna,Hiadna,الهيادنة,rural,07,07.191,07.191.11,12870,2482,11387,13.02,359.87,35.76
07.191.11.33,071911133,oulad-zarrad,Oulad Zarrad,أولاد زراد,rural,07,07.191,07.191.11,13243,2765,12233,8.26,189.4,69.92
07.191.11.21,071911121,oulad-cherki,Oulad Cherki,أولاد الشرقي,rural,07,07.191,07.191.11,7185,1485,7399,-2.89,304.98,23.56
07.191.11.07,071911107,el-marbouh,El Marbouh,المربوح,rural,07,07.191,07.191.11,9468,2104,8774,7.91,37.36,253.45
07.191.11.15,071911115,mayate,Mayate,ميات,rural,07,07.191,07.191.11,11443,2404,12101,-5.44,338.23,33.83
07.191.11.41,071911141,znada,Znada,ازنادة,rural,07,07.191,07.191.11,7230,1689,6712,7.72,43.67,165.55
07.191.11.31,071911131,oulad-yaacoub,Oulad Yaacoub,أولاد يعكوب,rural,07,07.191,07.191.11,6791,1547,7143,-4.93,96.85,70.12
07.191.11.23,071911123,oulad-el-garne,Oulad El Garne,أولاد الكرن,rural,07,07.191,07.191.11,7728,1672,8150,-5.18,34.76,222.34
07.191.11.13,071911113,lounasda,Lounasda,لوناسدة,rural,07,07.191,07.191.11,10866,2248,10639,2.13,67.42,161.16
07.191.13.05,071911305,el-aamria,El Aamria,العامرية,rural,07,07.191,07.191.13,8625,1891,9454,-8.77,43.84,196.76
07.191.13.35,071911335,sidi-el-hattab,Sidi El Hattab,سيدي الحطاب,rural,07,07.191,07.191.13,9638,1919,9421,2.3,235.29,40.96
07.191.13.37,071911337,sidi-moussa,Sidi Moussa,سيدي موسى,rural,07,07.191,07.191.13,8600,1773,9704,-11.38,79.57,108.08
07.191.13.27,071911327,oulad-msabbel,Oulad Msabbel,أولاد امسبل,rural,07,07.191,07.191.13,6216,1243,6254,-0.61,56.24,110.54
07.191.13.25,071911325,oulad-massaoud,Oulad Massaoud,أولاد مسعود,rural,07,07.191,07.191.13,4188,1039,5011,-16.42,57.7,72.58
07.191.13.03,071911303,eddachra,Eddachra,الدشرة,rural,07,07.191,07.191.13,6939,1642,7522,-7.75,78.58,88.3
07.191.13.17,071911317,oulad-aamer,Oulad Aamer,أولاد عمرو,rural,07,07.191,07.191.13,6996,1451,7015,-0.27,77.86,89.85
07.191.13.19,071911319,oulad-bouali-loued,Oulad Bouali Loued,أولاد بوعلي الواد,rural,07,07.191,07.191.13,6302,1433,6822,-7.62,73.77,85.43
07.191.13.09,071911309,errafiaya,Errafiaya,الرافعية,rural,07,07.191,07.191.13,4903,1098,5502,-10.89,20.67,237.2
07.191.13.39,071911339,taouzint,Taouzint,توزينت,rural,07,07.191,07.191.13,5217,1214,5651,-7.68,36.67,142.28
07.191.13.01,071911301,chtaiba,Chtaiba,الشطيبة,rural,07,07.191,07.191.13,8491,1881,9122,-6.92,94.79,89.57
07.211.01.05,072110105,essaouira,Essaouira,الصويرة,urban,07,07.211,,82962,24719,77966,6.41,134.89,615.05
07.211.01.03,072110103,el-hanchane,El Hanchane,الحنشان,urban,07,07.211,,5319,1360,4965,7.13,10.93,486.63
07.211.01.07,072110107,talmest,Talmest,تالمست,urban,07,07.211,,4638,1322,4328,7.16,14.92,310.87
07.211.01.01,072110101,ait-daoud,Ait Daoud,آيت داوود,urban,07,07.211,,3653,974,2957,23.54,19.84,184.08
07.211.01.09,072110109,tamanar,Tamanar,تمنار,urban,07,07.211,,11617,2934,10584,9.76,65.19,178.21
07.211.03.05,072110305,had-dra,Had Dra,حد الدرا,rural,07,07.211,07.211.03,9435,2432,8989,4.96,112.8,83.65
07.211.03.49,072110349,takate,Takate,تكاط,rural,07,07.211,07.211.03,9993,2545,10968,-8.89,138.55,72.12
07.211.03.31,072110331,ounagha,Ounagha,أوناغة,rural,07,07.211,07.211.03,13310,3618,12461,6.81,235.09,56.62
07.211.03.21,072110321,moulay-bouzarqtoune,Moulay Bouzarqtoune,مولاي بوزرقطون,rural,07,07.211,07.211.03,5608,1422,6069,-7.6,140.74,39.85
07.211.03.03,072110303,aquermoud,Aquermoud,أقرمود,rural,07,07.211,07.211.03,15981,3994,15662,2.04,155.66,102.67
07.211.03.41,072110341,sidi-ishaq,Sidi Ishaq,سيدي إسحاق,rural,07,07.211,07.211.03,10055,2434,9773,2.89,106.04,94.82
07.211.03.37,072110337,sidi-ali-el-korati,Sidi Ali El Korati,سيدي علي الكراتي,rural,07,07.211,07.211.03,6099,1557,6546,-6.83,94.38,64.62
07.211.03.51,072110351,zaouiat-ben-hmida,Zaouiat Ben Hmida,زاوية بن احميدة,rural,07,07.211,07.211.03,7317,1811,6922,5.71,67.44,108.49
07.211.03.25,072110325,m-khalif,M'khalif,المخاليف,rural,07,07.211,07.211.03,5062,1301,5387,-6.03,90.42,55.99
07.211.03.33,072110333,sidi-abdeljalil,Sidi Abdeljalil,سيدي عبد الجليل,rural,07,07.211,07.211.03,6056,1685,6618,-8.49,92.56,65.43
07.211.03.43,072110343,sidi-laaroussi,Sidi Laaroussi,سيدي لعروسي,rural,07,07.211,07.211.03,10604,2512,12357,-14.19,242.02,43.81
07.211.09.29,072110929,oulad-m-rabet,Oulad M'rabet,أولاد امرابط,rural,07,07.211,07.211.09,3951,936,3996,-1.13,64.24,61.5
07.211.09.47,072110947,tafetachte,Tafetachte,تفتاشت,rural,07,07.211,07.211.09,7342,1850,7293,0.67,66.79,109.93
07.211.09.15,072110915,mejji,Mejji,مجي,rural,07,07.211,07.211.09,6479,1497,6750,-4.01,101.94,63.56
07.211.09.07,072110907,kechoula,Kechoula,كشولة,rural,07,07.211,07.211.09,5934,1389,6083,-2.45,92.84,63.92
07.211.09.23,072110923,mzilate,Mzilate,المزيلات,rural,07,07.211,07.211.09,3573,853,4209,-15.11,85.49,41.79
07.211.09.45,072110945,sidi-m-hamed-ou-marzouq,Sidi M'hamed Ou Marzouq,سيدي امحمد أومرزوق,rural,07,07.211,07.211.09,4306,963,5341,-19.38,203.47,21.16
07.211.09.27,072110927,m-ramer,M'ramer,امرامر,rural,07,07.211,07.211.09,6488,1557,7587,-14.49,128.3,50.57
07.211.09.39,072110939,sidi-boulaalam,Sidi Boulaalam,سيدي بولعلام,rural,07,07.211,07.211.09,7681,1801,8142,-5.66,67.55,113.71
07.211.09.35,072110935,sidi-aissa-regragui,Sidi Aissa Regragui,سيدي عيسى الركراكي,rural,07,07.211,07.211.09,7567,1800,7873,-3.89,90.4,83.71
07.211.09.17,072110917,meskala,Meskala,مسكالة,rural,07,07.211,07.211.09,4378,1065,4330,1.11,80.38,54.47
07.211.09.19,072110919,mouarid,Mouarid,المواريد,rural,07,07.211,07.211.09,5320,1263,6161,-13.65,100.95,52.7
07.211.09.09,072110909,korimate,Korimate,الكريمات,rural,07,07.211,07.211.09,9526,2316,9897,-3.75,198.17,48.07
07.211.09.13,072110913,lahsinate,Lahsinate,لحسينات,rural,07,07.211,07.211.09,4932,1262,5315,-7.21,83.66,58.95
07.211.09.01,072110901,ait-said,Ait Said,آيت سعيد,rural,07,07.211,07.211.09,6027,1557,6819,-11.61,112.35,53.64
07.211.09.11,072110911,lagdadra,Lagdadra,لكدادرة,rural,07,07.211,07.211.09,6699,1701,6825,-1.85,92.1,72.74
07.211.07.01,072110701,adaghas,Adaghas,أدغاس,rural,07,07.211,07.211.07,1656,432,2825,-41.38,95.92,17.26
07.211.07.09,072110709,assais,Assais,أسايس,rural,07,07.211,07.211.07,4442,1207,6915,-35.76,272.01,16.33
07.211.07.13,072110713,bouzemmour,Bouzemmour,بوزمور,rural,07,07.211,07.211.07,3940,1015,5874,-32.92,194.02,20.31
07.211.07.03,072110703,aglif,Aglif,اكليف,rural,07,07.211,07.211.07,6499,1712,8028,-19.05,175.05,37.13
07.211.07.45,072110745,takoucht,Takoucht,تاكوشت,rural,07,07.211,07.211.07,3209,919,4312,-25.58,133.78,23.99
07.211.07.31,072110731,sidi-ghaneme,Sidi Ghaneme,سيدي غانم,rural,07,07.211,07.211.07,4161,943,4718,-11.81,82.16,50.64
07.211.07.15,072110715,ezzaouite,Ezzaouite,الزاويت,rural,07,07.211,07.211.07,5818,1470,6341,-8.25,75.08,77.49
07.211.07.43,072110743,tahelouante,Tahelouante,تهلوانت,rural,07,07.211,07.211.07,2910,757,3919,-25.75,108.4,26.84
07.211.07.11,072110711,bizdad,Bizdad,بيزضاض,rural,07,07.211,07.211.07,7077,1742,7959,-11.08,120.35,58.8
07.211.05.37,072110537,sidi-kaouki,Sidi Kaouki,سيدي كاوكي,rural,07,07.211,07.211.05,4877,1482,4625,5.45,77.67,62.79
07.211.05.05,072110505,aguerd,Aguerd,اكرض,rural,07,07.211,07.211.05,5370,1453,5378,-0.15,88.03,61
07.211.05.35,072110535,sidi-h-mad-ou-hamed,Sidi H'mad Ou Hamed,سيدي احمد أوحامد,rural,07,07.211,07.211.05,3548,985,4034,-12.05,84.43,42.02
07.211.05.49,072110549,tidzi,Tidzi,تدزي,rural,07,07.211,07.211.05,3770,984,4057,-7.07,109.15,34.54
07.211.05.29,072110529,sidi-el-jazouli,Sidi El Jazouli,سيدي الجزولي,rural,07,07.211,07.211.05,5554,1447,6462,-14.05,148.86,37.31
07.211.05.25,072110525,imi-n-tlit,Imi-N'tlit,إيمي نتليت,rural,07,07.211,07.211.05,7179,1666,8057,-10.9,83.11,86.38
07.211.05.39,072110539,smimou,Smimou,سميمو,rural,07,07.211,07.211.05,8883,2229,8026,10.68,54.7,162.39
07.211.05.41,072110541,tafedna,Tafedna,تفضنة,rural,07,07.211,07.211.05,4999,1265,5617,-11,103.08,48.49
07.211.05.27,072110527,sidi-ahmed-essayeh,Sidi Ahmed Essayeh,سيدي احمد السايح,rural,07,07.211,07.211.05,5233,1330,6198,-15.57,98.76,52.99
07.211.05.17,072110517,ida-ou-aazza,Ida Ou Aazza,إيدا وعزا,rural,07,07.211,07.211.05,7635,1792,7923,-3.63,83.76,91.16
07.211.05.07,072110507,ait-aissa-ihahane,Ait Aissa Ihahane,آيت عيسى اححان,rural,07,07.211,07.211.05,2563,768,4143,-38.14,161.31,15.89
07.211.05.23,072110523,imgrade,Imgrade,إمكراد,rural,07,07.211,07.211.05,4817,1243,6486,-25.73,249.08,19.34
07.211.05.47,072110547,targante,Targante,تاركانت,rural,07,07.211,07.211.05,6392,1542,7605,-15.95,172.02,37.16
07.211.05.51,072110551,timzguida-ouftas,Timzguida-Ouftas,تمزكدة أوفتاس,rural,07,07.211,07.211.05,4952,1233,5189,-4.57,72.29,68.51
07.211.05.33,072110533,sidi-hmad-ou-m-barek,Sidi Hmad Ou M'barek,سيدي أحمد أومبارك,rural,07,07.211,07.211.05,4726,1294,5482,-13.79,93.74,50.42
07.211.05.21,072110521,ida-ou-kazzou,Ida Ou Kazzou,إيدا وكازو,rural,07,07.211,07.211.05,3511,951,5182,-32.25,233.43,15.04
07.211.05.19,072110519,ida-ou-guelloul,Ida Ou Guelloul,إيدا وكلول,rural,07,07.211,07.211.05,5086,1311,5999,-15.22,90.6,56.14
07.427.01.01,074270101,ben-guerir,Ben Guerir,ابن جرير,urban,07,07.427,,114872,27167,88626,29.61,23.89,4808.13
07.427.01.17,074270117,sidi-bou-othmane,Sidi Bou Othmane,سيدي بوعثمان,urban,07,07.427,,12490,2821,9181,36.04,26.46,472.03
07.427.07.07,074270707,jaafra,Jaafra,الجعافرة,rural,07,07.427,07.427.07,10689,2200,10896,-1.9,357.4,29.91
07.427.07.15,074270715,sidi-abdellah,Sidi Abdellah,سيدي عبد الله,rural,07,07.427,07.427.07,9447,2116,10481,-9.87,196.53,48.07
07.427.07.25,074270725,skoura-lhadra,Skoura Lhadra,سكورة الحدرة,rural,07,07.427,07.427.07,7877,1752,8865,-11.14,312.53,25.2
07.427.07.19,074270719,sidi-ghanem-074270719,Sidi Ghanem,سيدي غانم,rural,07,07.427,07.427.07,8039,1747,10099,-20.4,299.01,26.88
07.427.07.21,074270721,sidi-mansour,Sidi Mansour,سيدي منصور,rural,07,07.427,07.427.07,4766,1022,5488,-13.16,139.95,34.06
07.427.07.23,074270723,skhour-rhamna,Skhour Rhamna,صخور الرحامنة,rural,07,07.427,07.427.07,15565,3681,15479,0.56,305.57,50.94
07.427.07.17,074270717,sidi-ali-labrahla,Sidi Ali Labrahla,سيدي علي لبراحلة,rural,07,07.427,07.427.07,6718,1422,6618,1.51,226.04,29.72
07.427.07.13,074270713,oulad-hassoune-hamri,Oulad Hassoune Hamri,أولاد حسون حمري,rural,07,07.427,07.427.07,7792,1565,7662,1.7,295.84,26.34
07.427.07.09,074270709,labrikiyne,Labrikiyne,لبريكيين,rural,07,07.427,07.427.07,12185,2433,11619,4.87,231.22,52.7
07.427.07.11,074270711,oulad-aamer-tizmarine,Oulad Aamer Tizmarine,أولاد عامر تزمرين,rural,07,07.427,07.427.07,4533,1025,5150,-11.98,95.78,47.33
07.427.07.01,074270701,ait-hammou,Ait Hammou,آيت حمو,rural,07,07.427,07.427.07,7211,1463,7548,-4.46,258.74,27.87
07.427.07.05,074270705,bouchane,Bouchane,بوشان,rural,07,07.427,07.427.07,9610,2109,9705,-0.98,178.25,53.91
07.427.07.03,074270703,ait-taleb,Ait Taleb,آيت الطالب,rural,07,07.427,07.427.07,8075,1669,8649,-6.64,268.63,30.06
07.427.09.03,074270903,bourrous,Bourrous,بوروس,rural,07,07.427,07.427.09,6316,1362,5986,5.51,169.61,37.24
07.427.09.15,074270915,sidi-boubker-074270915,Sidi Boubker,سيدي بوبكر,rural,07,07.427,07.427.09,5728,1207,6145,-6.79,204.53,28.01
07.427.09.06,074270906,jbilate,Jbilate,الجبيلات,rural,07,07.427,07.427.09,11511,2491,11234,2.47,440.2,26.15
07.427.09.09,074270909,nzalat-laadam,Nzalat Laadam,انزالت لعظم,rural,07,07.427,07.427.09,19635,3460,14838,32.33,430.19,45.64
07.427.09.07,074270907,lamharra,Lamharra,لمحرة,rural,07,07.427,07.427.09,9476,2056,9477,-0.01,278.47,34.03
07.427.09.11,074270911,oulad-imloul,Oulad Imloul,أولاد املول,rural,07,07.427,07.427.09,9659,2224,9614,0.47,327.78,29.47
07.427.09.01,074270901,akarma,Akarma,عكرمة,rural,07,07.427,07.427.09,4795,899,5171,-7.27,174.12,27.54
07.427.09.19,074270919,tlauh,Tlauh,الطلوح,rural,07,07.427,07.427.09,9596,2001,9932,-3.38,98.11,97.81
07.427.09.05,074270905,jaidate,Jaidate,الجعيدات,rural,07,07.427,07.427.09,13193,2912,12330,7,61.55,214.36
07.427.09.13,074270913,ras-ain-rhamna,Ras Ain Rhamna,راس عين الرحامنة,rural,07,07.427,07.427.09,16330,3362,14284,14.32,115.19,141.77
07.431.01.03,074310103,safi,Safi,آسفي,urban,07,07.431,,323888,85929,308508,4.99,73.31,4418
07.431.01.09,074310109,jamaat-shaim,Jamaat Shaim,جمعة سحيم,urban,07,07.431,,11865,2915,11251,5.46,47.01,252.42
07.431.01.11,074310111,sebt-gzoula,Sebt Gzoula,سبت كزولة,urban,07,07.431,,24600,6002,18543,32.66,26.1,942.53
07.431.03.09,074310309,lamrasla,Lamrasla,لمراسلة,rural,07,07.431,07.431.03,17997,3933,18335,-1.84,143.39,125.51
07.431.03.15,074310315,sidi-ettiji,Sidi Ettiji,سيدي التيجي,rural,07,07.431,07.431.03,17197,3650,16649,3.29,218.05,78.87
07.431.03.01,074310301,bouguedra,Bouguedra,بوكدرة,rural,07,07.431,07.431.03,15707,3592,16014,-1.92,240.25,65.38
07.431.03.02,074310302,chahda,Chahda,شهدة,rural,07,07.431,07.431.03,10449,2346,10370,0.76,64.32,162.46
07.431.03.07,074310307,lahdar,Lahdar,لحضر,rural,07,07.431,07.431.03,12809,2974,13870,-7.65,133.01,96.3
07.431.03.05,074310305,labkhati,Labkhati,لبخاتي,rural,07,07.431,07.431.03,13731,3052,14324,-4.14,264.17,51.98
07.431.03.11,074310311,lamsabih,Lamsabih,لمصابح,rural,07,07.431,07.431.03,10443,2404,11339,-7.9,151.37,68.99
07.431.03.03,074310303,el-gouraani,El Gouraani,الكرعاني,rural,07,07.431,07.431.03,10859,2446,11291,-3.83,132.74,81.81
07.431.03.13,074310313,sidi-aissa,Sidi Aissa,سيدي عيسى,rural,07,07.431,07.431.03,9528,2241,10266,-7.19,133.49,71.38
07.431.09.09,074310909,moul-el-bergui,Moul El Bergui,مول البركي,rural,07,07.431,07.431.09,18856,3436,15342,22.9,154.46,122.07
07.431.09.03,074310903,dar-si-aissa,Dar Si Aissa,دار سي عيسى,rural,07,07.431,07.431.09,11949,2623,11946,0.03,146.05,81.82
07.431.09.15,074310915,saadla,Saadla,اصعادلا,rural,07,07.431,07.431.09,18134,4040,16633,9.02,164.27,110.39
07.431.09.01,074310901,ayir,Ayir,ايير,rural,07,07.431,07.431.09,30870,6709,27608,11.82,274.34,112.52
07.431.09.05,074310905,el-beddouza,El Beddouza,البدوزة,rural,07,07.431,07.431.09,14278,3132,14084,1.38,109.48,130.41
07.431.09.07,074310907,hrara,Hrara,حرارة,rural,07,07.431,07.431.09,30025,6676,26103,15.03,253.7,118.35
07.431.07.05,074310705,khatazakane,Khatazakane,خط ازكان,rural,07,07.431,07.431.07,16691,4000,16014,4.23,198.5,84.09
07.431.07.13,074310713,ouled-salmane,Ouled Salmane,اولاد سلمان,rural,07,07.431,07.431.07,16457,3889,16979,-3.07,221.66,74.24
07.431.07.11,074310711,nagga,Nagga,نكا,rural,07,07.431,07.431.07,21996,4926,22542,-2.42,174.71,125.9
07.431.07.07,074310707,laamamra,Laamamra,لعمامرة,rural,07,07.431,07.431.07,12025,2706,12717,-5.44,199.54,60.26
07.431.07.03,074310703,el-ghiate,El Ghiate,الغيات,rural,07,07.431,07.431.07,23109,5300,25162,-8.16,278.93,82.85
07.431.07.09,074310709,lamaachate,Lamaachate,لمعاشات,rural,07,07.431,07.431.07,15830,3945,15389,2.87,175.87,90.01
07.431.07.01,074310701,atouabet,Atouabet,اتوابت,rural,07,07.431,07.431.07,10378,2393,10704,-3.05,158.58,65.44
07.585.01.13,075850113,youssoufia,Youssoufia,اليوسفية,urban,07,07.585,,65669,16415,67628,-2.9,26.32,2494.96
07.585.01.07,075850107,echemmaia,Echemmaia,الشماعية,urban,07,07.585,,26547,6023,24303,9.23,34.75,763.99
07.585.05.11,075850511,jnane-bouih,Jnane Bouih,اجنان بويه,rural,07,07.585,07.585.05,19755,4163,19706,0.25,338.16,58.42
07.585.05.09,075850509,jdour,Jdour,جذور,rural,07,07.585,07.585.05,19390,3897,20239,-4.19,269.38,71.98
07.585.05.17,075850517,sidi-chiker,Sidi Chiker,سيدي شيكر,rural,07,07.585,07.585.05,20291,4192,20658,-1.78,572.36,35.45
